Letter,Tot. SSE,H0,H1,H2,H3,H4,H5,H6,H7,H8,H9,"['A', 'H']","['B', 'K', 'P', 'R']","['C', 'D', 'G', 'O', 'Q']","['E', 'F', 'L']","['I', 'J', 'T']","['M', 'N']","['U', 'V', 'Y']","['W', 'X']","['S', 'Z']"
'M',0.0043642506791514088,0.0030298733051429385,0.0026311395738188525,0.056316347664868961,0.11578140073046922,0.99598895858226777,0.92547761692495711,0.039004166037660916,0.98531831685181437,0.99249274335180304,0.99728367892649383,9.4499926281499834e-06,0.00034802696063234253,2.5655382234373465e-07,0.0023770978351154962,3.7234406742910447e-05,0.00026161657921320197,0.010963522264681462,2.0992126369773351e-07,1.4079104654954076e-05,0.0084182752912773488,0.0112897139939229,0.020021219407670217,0.97048089545365446,0.033507777448146855,0.0084831113446340606,0.021128583551591206,0.0032791243033828371,4.0935882323969136e-05,1.3165433401976678e-05,0.00015802594066216817,1.4721265636355708e-05,0.0087705475716852652,0.00013888163022444393,0.021762496470024338,0.0037281953318568186,0.023479346525867171
'M',0.0048488883866028912,0.0016158805397845086,0.011769337316611526,0.22446094823573759,0.092138375053773758,0.99238995249162998,0.8532735059685207,0.04796196346984468,0.96709718723976734,0.99887581203824605,0.97393230468548309,1.5096007990624239e-05,0.00064958092078880813,4.9471707821728345e-07,0.0028959188483845769,3.6220903226536603e-05,0.00010775324855503076,0.013427102602313019,3.5175383278724548e-07,6.9208327658389176e-06,0.0030695522917136855,0.013882302385050879,0.020418907281586546,0.94751909375459953,0.018506221065889793,0.010930334557908743,0.013341149842487191,0.0025533953878806694,7.0525251771859742e-05,1.5035230488129978e-05,6.3153270727109198e-05,2.9875296086927126e-05,0.0060246184219481906,0.00016223999419930619,0.021728422706071136,0.0031341873895368126,0.011032841157653643
'M',0.0059511523415341884,0.37339725790540551,0.0013566471608475691,0.03446920132410889,0.018145242649404605,0.95615332502332318,0.95841354381326116,0.10109820164242457,0.97651421009454842,0.94031545532368732,0.99960157799519855,2.6189673222146704e-06,5.2661249327877486e-05,2.8055420777296386e-07,0.0031061217883350438,2.2889888265230881e-05,0.0016480976466278386,0.0066598167488071012,8.2668591240556636e-07,1.616326818040883e-05,0.0036800203824589903,0.0094705564688098414,0.010566777156645186,0.96598873080977021,0.010194732172834554,0.0080102123431729996,0.058290256972261166,0.0050703507798529309,0.00012263131612110279,1.3077484942558512e-05,0.00014210514403806892,9.8813510532935742e-06,0.01135400940778058,0.00025008231512702294,0.016110231277743092,0.0013910381816962429,0.023253591230473655
'N',0.0042955140675029887,0.0099942025037606796,0.024562102652778865,0.0013407562531857801,0.94728144078669829,0.50202042505386968,0.0070788812014303286,0.97264963698736917,0.99963235662400174,0.98079814179207081,0.99693091012652923,0.013608777298710103,0.0087227833966512097,1.7169081971238612e-06,4.0959831780246946e-05,2.5440869888802046e-06,1.6074519006002542e-05,1.6537186199763762e-05,8.0654126157583584e-06,4.8743933690598609e-06,0.00057712568582047295,0.0044834029679830575,1.2592543220226153e-05,0.014785952394684099,0.95262862669165593,1.2615040559829403e-06,0.011622118950942629,0.005936607835801402,0.00016590200193484752,2.7150176426691513e-07,0.0076191843488888911,2.8644388353775319e-06,0.028818539142544741,0.0078564644202351614,0.00014972218213014655,0.020482361526694429,0.0033079012794199267
'N',0.0087640277048438436,0.024824495001181706,0.054186688362928871,0.0015663957941913153,0.95434414175751869,0.064133170531979714,0.075360215251779897,0.984561370547134,0.99283876833007956,0.9202410884183535,0.99717366016452402,0.030649469635262196,0.01026544249198205,6.8148298983031313e-06,1.0500603105925379e-05,1.6237805688616379e-05,8.9985977603406809e-05,6.6323626868964486e-06,2.0902360547561192e-05,6.5067093264499948e-06,0.00015664481796261577,0.011804792728110662,6.5150795949695181e-06,0.0033892469853003984,0.94429492211425392,1.6760809832317434e-06,0.0045535135411975359,0.039700620903669569,0.00079157317689745009,2.9923200581976105e-06,0.042124901358746733,6.3288821524982467e-07,0.0081122775238714629,0.030079911910416972,0.00025439225983936447,0.0068304739919208979,0.008717282748210254
'N',0.0042955140675029887,0.0099942025037606796,0.024562102652778865,0.0013407562531857801,0.94728144078669829,0.50202042505386968,0.0070788812014303286,0.97264963698736917,0.99963235662400174,0.98079814179207081,0.99693091012652923,0.013608777298710103,0.0087227833966512097,1.7169081971238612e-06,4.0959831780246946e-05,2.5440869888802046e-06,1.6074519006002542e-05,1.6537186199763762e-05,8.0654126157583584e-06,4.8743933690598609e-06,0.00057712568582047295,0.0044834029679830575,1.2592543220226153e-05,0.014785952394684099,0.95262862669165593,1.2615040559829403e-06,0.011622118950942629,0.005936607835801402,0.00016590200193484752,2.7150176426691513e-07,0.0076191843488888911,2.8644388353775319e-06,0.028818539142544741,0.0078564644202351614,0.00014972218213014655,0.020482361526694429,0.0033079012794199267
'O',1.3563733836540666,3.0013866415008066e-05,0.081063730559016653,0.95618740727956641,0.069701626695002447,0.66726675226264176,0.99649036053663886,0.97690259536566837,0.76472515891621751,0.047310892223103099,0.067594741957197932,0.00064638123314265884,4.0015296122881901e-05,0.82559138890979344,0.029899258438358608,0.00038235108402528934,1.1621021002450695e-05,0.013434863192480596,4.2049276201444898e-05,0.015400503655230914,1.9678209517891308e-05,4.044170043205551e-05,0.0072632519748200858,0.0023320572997704197,6.4828811812795234e-05,0.18057272336358199,0.00036294844890455039,0.043588176642923852,0.00034748962801993833,0.00023686873847626234,0.0010457507197204697,0.0059345581666756702,0.001224102563299726,0.00095961774669865013,0.00036652288227940566,3.1321353633513672e-06,0.0012933676878385196
'O',0.013861098000705414,0.00091185375308184321,0.27604859581583191,0.97384385732950907,0.14591361669743991,0.3819508223945296,0.98790844061597283,0.095265023638757773,0.99526324162741509,0.025561665294066116,0.6040393484540999,4.6769056962823339e-05,9.3985705610557087e-05,0.055998596419156312,0.010533090351807353,0.00013566370710353239,6.823784371385783e-05,0.0004400788667309143,1.3690866241174988e-05,0.00032862368728583393,4.5358158387551652e-05,0.015359829545272643,0.028281483050620081,0.024862944853585305,0.00020443482351383143,0.91712066214116972,5.5479153125936507e-05,0.0063928437300582244,0.00049375546258233519,0.0114824865155008,0.00049025499205150298,0.00080189619624235957,0.00013205004253634967,0.023448878588255572,0.021468688190994782,9.4894041056072662e-05,0.030106228214471148
'O',0.056520903330203542,3.6913928715428248e-05,0.33068496245580836,0.9309075689615669,0.11973593005852637,0.50746218572670587,0.99953474172644086,0.14628294078827161,0.63985141918156208,0.013347842076079065,0.40319047474926351,0.00011333805471180974,0.00012430139464166112,0.13198884482637463,0.030440853700156732,0.00076313044295338566,0.00019400563097661045,0.0040847738694352207,6.2950074914876913e-05,0.0023921824545252435,0.00024046170563416717,0.0033430186267468919,0.04005813525521728,0.011407861328839612,4.6283395127848779e-05,0.81338968800592637,0.0001840376866132829,0.0016673426865658661,0.00039057842206661933,0.023596985467850155,0.00057593172414353193,0.0075412474589910327,0.00022059275121986236,0.0049483010747357094,0.029860991006740913,0.00030636846770759504,0.006885590792178385
'P',0.13993126637746178,0.99539265039797054,0.0027291005118274948,0.013690055387580866,0.33998442831440429,0.04672602539173807,0.0019055033323623983,0.99177834087380434,0.068917312350629006,0.9980427774827989,0.99996625688456287,0.011804761884197469,0.0092118060135574845,3.2748507905476913e-06,0.00092076014831301699,0.00023517633696351628,0.052964552434492669,0.0011064498759915211,0.0080399531550342865,2.3768648870795879e-06,0.00041058503521209944,0.0037187114941382381,5.4010183317201482e-07,0.0026894334190179486,0.028118476337046925,3.5013623066064914e-07,0.76274445067397179,0.0065663466686495383,0.28182264620093628,0.00022678342152284778,0.0080424464701883743,1.398177006857118e-05,0.0054956452261120175,0.0054351613561883332,0.002059543801299859,0.011705432621605845,0.00033820431642865378
'P',0.0074282093210909289,0.99220112168644303,0.0029934755749040356,0.028309331859904523,0.17051839643030392,0.87948359423828759,0.0014226669620403579,0.98909109749130608,0.0037044597143099738,0.99290675899546399,0.99999465366560181,0.00083223137936496762,0.0054169491766976365,5.3479073341239948e-07,0.030771231894402423,1.3849596497058574e-05,0.0041340580421970682,0.0095875820045915675,0.001173171026356514,3.256035688489561e-06,0.009112654964803929,0.00033626380399628866,1.9995695195244019e-06,0.038769934798405459,0.0089091873348370685,4.7576770988858783e-07,0.95767277506058313,0.00015761031168045239,0.024674302325163603,1.1217359450384011e-05,0.00026669879404660223,0.0004807169959160346,0.032322023767551063,0.00020787280857954203,0.00071388177091880241,0.035060818759823607,0.00010733790709995605
'P',0.17557730501811919,0.81703924285745821,0.091603434662057143,0.015982997399968963,0.19272785299463852,3.6806588949977349e-06,0.077363308901665886,0.99969461562456097,0.00010711104927052356,0.80768580451725736,0.99382433266684689,0.0069701495479390502,0.026597572371892933,1.3087065860222178e-05,0.0022775102137186374,0.00074352381678977866,0.044778586298767069,0.0014137654673816891,0.0044256245856901339,9.0770873986707367e-06,0.0014729116370006397,0.0028485311278404661,6.3298888859709242e-07,0.001876537770608897,0.013489749416872976,1.3113528415161069e-06,0.69551856762253195,0.0071685830388964799,0.2822072092738519,0.0021790567642570699,0.011069983221528646,4.8778638715684312e-05,0.0029639140876238979,0.0027445993362472934,0.0014495107371359931,0.0066012627241067347,0.0015922505502360472
'Q',0.01093952000505386,3.8372847102046797e-05,0.025709695600058174,0.54842241627116528,0.14719032919610642,0.027130272257529807,0.9948444948099272,0.99398515787329889,0.98551328808930805,0.76589105211719666,0.015402466839813672,0.0042116350197843053,9.0526579923664612e-05,0.072334652240493069,2.3651923989921052e-05,0.025418575647536405,0.00035545345325386254,0.012911405488312468,0.00012895435405696121,0.005081137829423806,6.5673730417729395e-07,0.001014182915543522,0.012422385320389922,0.0033633994754311389,0.0014373931236972594,0.0030680264935315869,0.00031280187630575905,0.93203785049828625,0.0014181673876055446,3.8558221984681063e-05,0.0041226534512058865,1.4766686038948678e-05,0.005292463235264072,0.0010615367932312377,0.00047715854449200372,1.5082564914294386e-06,0.0022893421862968076
'Q',0.018554063276880702,0.00046760068012313368,0.0037109765830500197,0.96297452494034341,0.046012998273222819,0.00045581414449863042,0.99829788103118589,0.99791098575458237,0.99820283758421691,0.95851706722293473,0.024455503485987309,0.0074818059149963688,0.00024915517325661542,0.10402558296013835,1.9822418500226076e-05,0.036199547516243706,6.2919015516121792e-05,0.038369505256879821,0.000163768011520376,0.00033895322554480833,2.6551225311440267e-08,0.0017084519482742349,0.018551719799428591,0.0016777088171498441,0.00020059605530618231,0.0037300299303771635,6.984458523329755e-05,0.93287549316157659,0.0046895248296251928,3.9426661690074076e-05,0.00028821833151325486,1.5501115490758453e-05,0.00086498198726209837,0.00075989604638019919,0.0009493265750540002,2.9228001213673527e-07,0.00026227463452135359
'Q',0.004088091499815095,0.20152221744899071,0.010255136584243646,0.0084290907060758057,0.14925173323027077,9.8688023924612929e-05,0.95376350176268931,0.99563292517188284,0.9999824022155247,0.96353911819066551,0.23504256248274186,0.0010173737684589373,6.2035163632955545e-05,0.00081989143486721299,6.5759289320235191e-06,0.018456972297413103,0.00679343680623025,0.0050478439127174353,8.0294511276830335e-05,0.0043807986275534849,7.4108275836292981e-06,0.0018368501616107078,0.0033222579583554058,0.022510354339323788,0.015685733596989868,0.00018574660745096437,0.0050584524224884771,0.96157219790659876,0.0013061640812600615,1.2760755410793741e-05,0.015403717180930756,1.2365786151397642e-06,0.030412572110060994,0.00064410859581127771,0.00030130688051120832,5.8058796555455063e-06,0.014865799888446796
'R',1.0976694439460906,0.99529334227867483,0.002632386491988394,0.013859187974415944,0.33113798843998588,0.045783004773783713,0.0018950297006031123,0.99186631910058198,0.065861572485317918,0.99794429647797323,0.99996780158069343,0.011604332037277246,0.0095877467311380454,3.2921755488059453e-06,0.00094576816188310093,0.00024484184930014029,0.05330073657647097,0.0011575568210405195,0.0080707230798353607,2.3788872185470708e-06,0.00041418049188997829,0.0037391834261144619,5.4134465737714662e-07,0.0027322102764096466,0.027239521780677161,3.5798506804020875e-07,0.7679071400932429,0.0067224415244427072,0.2902188874410499,0.00023720949183581464,0.007854771755714654,1.4421033697489236e-05,0.005505034954860117,0.0052633063038626639,0.0020436821269999585,0.011445388143303191,0.00034564663619837379
'R',0.057049129536350794,0.97320009735392221,0.016809180785813536,0.86242966917999719,0.029008833409399866,0.017805349230816732,0.0084131729031374659,0.99342944359004304,0.058123388695427693,0.99863527437632327,0.99699122865997303,0.015414427943464062,0.059501163002383013,7.783595831196467e-05,0.0048417622135846893,0.00031521307111876198,0.0013996785514966764,0.0054670221428959895,0.012991990722200898,6.1980345170968132e-08,2.8867633639938803e-06,0.006444932233625837,9.9234516057705171e-07,0.00046905648168959991,0.00029586971226256678,5.6476289975002534e-06,0.15594464774954209,0.0042889787112662496,0.83081461443013038,0.0016917970382569175,8.1265547200927272e-05,0.00011684303409260146,0.00014599532154589955,0.0048368201637072009,0.0042216657225497573,0.0003995748802307793,2.4094463304989293e-05
'R',0.99224014205122602,0.81050396477873621,0.081460732416324733,0.016420458787094788,0.17234288036708559,3.5352967167772105e-06,0.065949961882809896,0.99970163273376644,0.00010323147099227879,0.80406279586451523,0.99484285197461797,0.0071249529237811899,0.030906730660828878,1.3613264102946642e-05,0.0025329929032874132,0.00075444606838074972,0.040588969942071229,0.0015707478243421138,0.004280366711618507,8.7015803719849374e-06,0.0014965426726615703,0.0029469176841139828,6.2171030059288537e-07,0.0020576825305724162,0.014030599159606267,1.4625185340811992e-06,0.71488302820534599,0.0079144741550023663,0.30859432953168964,0.0022813332884359396,0.010740859135836401,5.3565113694897538e-05,0.0031645786562622363,0.0026902509254653471,0.0013741330579905486,0.0064843670931860435,0.0017180929861093958
'S',0.004497606882363045,0.0031663163568726527,0.99937573344963837,0.88372922173126667,0.020207664540749831,0.0012334305767516306,0.99503545439949836,0.47958353353580019,0.04563221936280392,0.12788062888646004,0.99564853532485098,2.6441152873568672e-05,0.027962720982520135,0.0036543608379771843,0.0056283163732496928,0.03341521723589546,0.0076532419829869842,0.00018931660010809327,0.00016602326936371106,0.0003327209773004174,0.0033718343165332083,0.0052053477503934253,0.00025458602590553272,4.5183103259124508e-05,2.2275971454291477e-06,0.0050278941794656791,0.00010839874718899262,5.4093404442581217e-05,0.0022152020108665957,0.97060983290562841,0.00020701157945523401,0.0032387289696298683,7.304501542636559e-07,0.0002821379449283038,0.020452016468145949,0.00016246403722526358,0.033673413140587208
'S',0.0057240383200164247,0.0012577345941117918,0.9994008659067527,0.86912647275798316,0.030403627346186232,0.03146093595953392,0.98732225070011392,0.94326400285116352,0.0071710094296463739,0.015128597253546592,0.99302974554667212,3.6507387978177947e-05,0.030635082879473488,0.01535600794197481,0.0095331911224302845,0.017903756787764454,0.003055586427165006,8.8830435093089515e-05,0.0001069266606279319,0.00078441088283251969,0.0038990933355251764,0.00045925890067419521,2.6200651369470954e-05,7.3223961107251831e-06,2.0847810486412397e-06,0.00059314959125387296,0.0001425497316314496,7.3211930326154385e-05,0.0020283983440029319,0.9456251821472742,0.00043669595740899482,0.0033058143332811121,5.0331970356856146e-07,0.00012717361654860043,0.0020119471468648203,2.1592512389505627e-05,0.033713695040066528
'S',0.0096871582598936704,0.0035633194687942496,0.99806583521352998,0.92960472664300364,0.009092382154057747,0.00010421814921926532,0.96075413774825424,0.99743932483817654,0.00085886556924185612,0.068959443025799039,0.88220774375328248,6.4260478682136787e-05,0.033958305775438159,0.029224732321926912,0.0057294301829987921,0.034554429838677604,0.0025150483344071996,0.00014950556464555538,0.00022213642321196024,0.0010063976650532742,0.001419552895590753,0.00044701767343653312,3.788196518931134e-05,4.4556861235937618e-06,1.45767423155147e-06,0.00047573061888137421,0.00011600943227252971,0.00013550353474483319,0.0026990631503508019,0.9220135387711349,0.00029989877901121349,0.0043831605133353331,6.9916049215586333e-07,0.00010879005066421533,0.0015176815588190938,1.4423003002775348e-05,0.018231636318581188
'T',0.0066388322533234359,0.12293952524289592,0.058156400296274426,4.1313790643159574e-05,0.99068425092970946,0.026018891624988744,0.99876639685960067,0.9998076113314337,0.13636189713915392,0.057589699936347584,0.79311897358560957,0.025856381369193576,6.2767754828815206e-05,0.016508950433781734,0.0093502307239467924,0.00028447531468381407,0.032134017877575055,0.0001390480745971892,2.8574544879811241e-05,0.0054748306307329233,0.045103027286125148,1.8972290007474453e-05,2.6192827580408998e-06,0.00026428401814663176,0.020398572874579492,5.5877412316853959e-05,0.0070530508355319379,0.0012974385530601389,0.0003906835153343749,0.015106273467385679,0.96588601930725415,5.915844947649963e-06,3.3627636787073811e-05,0.016565275995022038,0.019006379306106158,0.0015372121430813083,0.0039516794316908693
'T',0.0084367504813497654,0.0020592991910610777,0.11597497931565351,9.118285396959615e-05,0.9821979606143626,0.067038920797543838,0.99847104858367919,0.99970268843119214,0.2786531635969578,0.047114916273393287,0.5636925592770089,0.024743576185904597,4.0553712223195327e-05,0.048913653753024575,0.0029843346844998179,0.00059915876913871433,0.015992347036173821,0.00015918486877029465,4.0651683037704136e-05,0.033516390016390403,0.022376684689157149,2.3585929827241314e-05,1.6680490253459966e-05,0.00025478789337073652,0.025158557465370632,0.00013065602258256501,0.0030275564837410947,0.003838361727654162,0.00013368441618936502,0.0047922793979103817,0.9489341583214127,1.3346832867003667e-05,0.00015777934876952111,0.012916821854588442,0.0073567134166179328,0.0011952144573426854,0.0057261547767093451
'T',0.0066649627103165963,0.12271736192402231,0.05767417807648352,4.1564096382978181e-05,0.99064054306360794,0.026013663233904381,0.99876369996855197,0.99980746562780143,0.13554210606317407,0.057269644803911952,0.79364668408600081,0.025955833012246545,6.304799570064667e-05,0.016526115482927421,0.0094270731139841722,0.00028420544309441272,0.032119235564438416,0.00013958732819539747,2.8490543641425869e-05,0.0054559240636086652,0.045369325242444386,1.8910314773564849e-05,2.6038467387138178e-06,0.00026449654951758689,0.020402241945864388,5.5888545727993134e-05,0.0070790293490469664,0.0012926395701365325,0.00039210118737676016,0.015201271740012772,0.96603370418641143,5.922318653593703e-06,3.3457294430661731e-05,0.016562886733722026,0.019080132211788395,0.0015407065829640394,0.0039466920203693901
'U',0.0088347166289118526,0.0025941029244162402,0.99704142674437923,0.98724717025644804,0.036951050071688106,0.9933454177673543,0.043709688418005183,0.75143691770689147,0.22010794308911535,0.20056826747783013,0.023258429029533692,0.00023974631292889646,0.041047488566038286,0.046744200118155853,0.005555280782235811,0.0026148091166183296,8.9843505619587232e-06,0.0025601252323384492,0.021838245519373491,0.030245104901577734,0.00079498332233652604,0.0015534880226215778,0.020529747435345542,6.4274941052493433e-05,2.1615719642506643e-05,0.0032474512079333777,0.0013249362549755176,2.6356955200959531e-05,0.00013255305491478817,0.00077681810736757097,1.0322489137436552e-06,0.96997399508307081,0.044979307942119108,6.1113806668303223e-05,3.6816467035094993e-05,0.012891117203067902,0.00069705832035962443
'U',0.010349238719360681,0.037571400954999612,0.99888078635772692,0.89659336520962818,0.055133576079644912,0.89458253667184495,0.17934555772871466,0.84472877434887794,0.02770059193364189,0.024366940547355633,0.23941707186679834,0.0001814796598394645,0.043070959593990085,0.054207596331734616,0.026030184724933753,0.002179686069381505,3.548617561783064e-05,0.0013581561702672841,0.0091948512473960277,0.02863628266958439,0.0060596983839883104,0.00045891115558135194,0.0021472208256270798,3.2392798405070821e-05,1.3496001926222222e-05,0.0017538169261378629,0.0023940049110186662,9.6270317129294638e-06,0.00021772143823661107,0.0094852031924986865,6.9650639803243694e-06,0.93901761773126446,0.0055251044047476281,6.2476200973125284e-05,6.6596923107322106e-05,0.0086453676271443913,0.0015462272687583897
'U',0.0080151084768455526,0.00041242122726466759,0.99682717298754897,0.99870168514833213,0.028034294751214869,0.99351995855077146,0.12468452726513589,0.7427353750103568,0.1655583931662564,0.37215688650392359,0.0022266737815816707,0.00028440719246595585,0.041280505309647553,0.021519413979582118,0.0029691027448774348,0.0064986271713302173,1.4569251216211579e-05,0.0067197049667891209,0.02269578950912006,0.020343668940416136,0.00051658090971124144,0.0014332528513428045,0.031451764781031379,7.1231731766191719e-05,1.1935896610504617e-05,0.0013443385575263435,0.0012157583524297802,2.7783921590716167e-05,0.00012125200963069065,0.00061335534177035063,6.2160765249436689e-07,0.94770889849597473,0.031493971685912343,2.6413851741323087e-05,6.7317784254451791e-05,0.010058143520377863,0.00027995533622624235
'V',0.0048953445846841729,0.48047860734826736,0.73499030093789464,0.021451735894067809,0.23073042102175673,0.94216439537857843,0.018596776188103736,0.9276684725127331,0.86838449794794725,0.93561171475017912,0.056056194729057568,3.9984360515678842e-05,0.00045897980904060977,1.5740145226613868e-05,6.3067845507826165e-06,0.00053903588663117776,0.00049490865686718246,0.0002913853363692608,0.011204564148355493,0.027677803029847538,0.0001982204263841954,0.0066959268304174913,0.021056421959735894,0.0054724585202954017,0.013821524899582266,9.8677199319539471e-06,0.039865719055662246,0.0085577116329218304,3.114194173898865e-05,9.5524214069078618e-08,7.2143845285118083e-06,0.010398466067843717,0.96257901735453022,8.0329332240444611e-05,2.9685552017448772e-06,0.010126910414368657,0.004488729620167475
'V',0.0097134847845305444,0.022324575362769609,0.63449829821137405,0.079054271808556523,0.21589599264624904,0.97670157723941387,0.012856771343582513,0.91156416014881725,0.85895381048411901,0.80499084189073911,0.04622486182183827,0.00018575431708164235,0.004593293384944048,8.4362337784571557e-05,2.4951795090993087e-05,0.0007692623673732895,3.4397022884683009e-05,0.00090617604851837082,0.0013557787669228741,0.037286224928737705,0.00075053925439042869,0.004056298787929148,0.026500902611467314,0.0083312312536860111,0.041315393147281429,4.9370499613296708e-05,0.018510845868967864,0.010045547943722682,1.9725414822838028e-05,2.7272304047586638e-07,1.7686592580544963e-05,0.031863321268298286,0.9359765190448347,5.1291548270036672e-05,3.1739276963210237e-06,0.012627242706801704,0.0092654579845363079
'V',0.005989779424716896,0.80769552545225842,0.89972178366881883,0.044730832050580566,0.017188495831955451,0.95202779618654354,0.011814616631961362,0.99031839746903272,0.9787746686962614,0.98938342272750324,0.17206829765099138,2.1389090791034121e-06,0.00020694035098101668,3.0317179278098673e-06,3.0644715850076023e-06,0.00031908855809350287,0.0014455491908415127,7.2431589991017939e-05,0.023995900258337279,0.012876770602826812,6.0249655042956229e-05,0.014879161608144344,0.016078210423538665,0.0051881015911656439,0.003035935867645707,5.7252830448241241e-06,0.058883250541626048,0.010080582426545172,6.0911983200037113e-05,7.5123492650739204e-08,7.1253113170379344e-07,0.0074632541195312199,0.96863598484513247,5.3461997141870825e-05,8.4642184165282723e-07,0.0021957963859527371,0.010807642940731466
'W',0.0029584149479887287,0.9501254797202251,0.0096130218372883925,0.97202345276156521,0.99235536926943824,0.0077943772422980843,0.34989299172549282,0.53580837109447066,0.99236601189751417,0.10336804384296121,0.96876052277245484,0.0031690764901226662,5.4436503606338758e-06,0.011786487512079504,0.0022384770271711278,1.7837837479544424e-07,0.000434033373740795,6.6328060076021313e-07,0.0011183948076045344,1.463760702911035e-06,9.9487438661997353e-07,0.014289754172235943,9.8954782234139796e-06,0.00039984607836998398,0.011341962914328757,0.010104990356186004,0.00033759725843324743,0.0014508038923406351,0.014075811401211882,0.00018431049029999941,0.017087120586007618,5.2922589461857942e-06,7.4222129256907622e-05,0.96006790143852383,0.016732897665422481,0.00088458701800821129,0.00043736272239379285
'W',0.003511654714281596,0.90323762076247405,0.049639190282529014,0.92658438349465899,0.99934273928298978,0.0018288127638819585,0.2461044830326983,0.47923917184958653,0.98297397162896327,0.12894242244035486,0.97230288173759061,0.0038277726644472599,1.2676217147714329e-05,0.0066910672908255956,0.0015931346921833625,2.1881012530373822e-07,0.00038881488637106533,5.8128446570685707e-07,0.001487373873844822,1.4504049830053351e-06,1.5229384378190324e-06,0.027342348566860165,1.1812457704951312e-05,0.00044288223162597124,0.020797990173699956,0.0087680107801097786,0.00040618375176630249,0.001207991376896294,0.01389070424468174,0.00018762550993641484,0.01406240892162775,8.2469517438883291e-06,0.00013553038099994272,0.96040690374796256,0.01497029009941209,0.0023745073452085801,0.00059502177724407134
'W',0.0029584149479887287,0.9501254797202251,0.0096130218372883925,0.97202345276156521,0.99235536926943824,0.0077943772422980843,0.34989299172549282,0.53580837109447066,0.99236601189751417,0.10336804384296121,0.96876052277245484,0.0031690764901226662,5.4436503606338758e-06,0.011786487512079504,0.0022384770271711278,1.7837837479544424e-07,0.000434033373740795,6.6328060076021313e-07,0.0011183948076045344,1.463760702911035e-06,9.9487438661997353e-07,0.014289754172235943,9.8954782234139796e-06,0.00039984607836998398,0.011341962914328757,0.010104990356186004,0.00033759725843324743,0.0014508038923406351,0.014075811401211882,0.00018431049029999941,0.017087120586007618,5.2922589461857942e-06,7.4222129256907622e-05,0.96006790143852383,0.016732897665422481,0.00088458701800821129,0.00043736272239379285
'X',0.0036804101980057549,0.30299792679297149,0.073997126882013681,0.97103538840777437,0.91379484562602742,0.4979072746776555,0.96065714218541964,0.017734633326277813,0.083339348062705071,0.96711452422905342,0.98319158442513377,0.013831685479008171,0.00024187677339177643,3.4706613782129244e-05,0.0076114359540266092,0.00013840188236975925,0.0023072768748167868,0.012860378640845256,6.8834873591350096e-05,3.1277208358647185e-07,0.00019552016410601098,0.0022357693825625397,0.00057801471848858694,0.0066747448622847321,0.00015984088844246791,0.00037256361362704557,0.00053342076005437832,5.2986374820565697e-06,0.00066352059717641673,0.0027242292738821959,0.00096144841680560679,1.566580033706068e-05,1.5521335545253469e-06,0.0056390653105943484,0.95148036762454824,0.028552618390185473,1.5705569840834002e-06
'X',0.0036804101980057549,0.30299792679297149,0.073997126882013681,0.97103538840777437,0.91379484562602742,0.4979072746776555,0.96065714218541964,0.017734633326277813,0.083339348062705071,0.96711452422905342,0.98319158442513377,0.013831685479008171,0.00024187677339177643,3.4706613782129244e-05,0.0076114359540266092,0.00013840188236975925,0.0023072768748167868,0.012860378640845256,6.8834873591350096e-05,3.1277208358647185e-07,0.00019552016410601098,0.0022357693825625397,0.00057801471848858694,0.0066747448622847321,0.00015984088844246791,0.00037256361362704557,0.00053342076005437832,5.2986374820565697e-06,0.00066352059717641673,0.0027242292738821959,0.00096144841680560679,1.566580033706068e-05,1.5521335545253469e-06,0.0056390653105943484,0.95148036762454824,0.028552618390185473,1.5705569840834002e-06
'X',0.0049541230454116444,0.52055956417662008,0.15961557230226422,0.97408742929917991,0.92605962715988077,0.06192039258059296,0.99651273404812224,0.032474214933964393,0.0047796063402610264,0.87189680571955197,0.9841114635090531,0.019324750744332181,0.00013136984238425897,0.00012364172994402839,0.0023232705351436509,0.00067314342331023925,0.037254935243505406,0.0033128563904413683,0.00060616360052967769,4.689711070869197e-07,4.987029737015653e-05,0.0058175806791583434,0.00020454144221849143,0.00091103014704902038,6.332662670307806e-05,0.00034240107322389926,0.0003538126264062035,1.8730712650255701e-05,0.0046222435094047699,0.034863989375407939,0.0044194467989598658,4.7312803339887327e-06,4.7453056438656994e-07,0.030486034704501955,0.97196166721222454,0.012985182789323906,2.8600658180566989e-06
'Y',0.0070663800885295775,0.34277352819214002,0.57009509196922092,0.30158013822638097,0.95311398781251244,0.88439730771299374,0.067846259087824684,0.199342258713329,0.039462596286576612,0.85439964426762782,0.82737682261358669,0.0031927752749109401,0.0056865608198469943,1.0266823005649369e-06,0.0012990770561190658,4.6692330130232504e-05,0.0019024788692524074,0.0004338644920322479,0.0022236599056581667,2.9112795635958039e-05,0.040849364271424243,0.0079184719123758275,0.00039529674077835609,0.0033823475828820737,0.013508273629062166,6.7073410514551024e-06,0.027695363429754972,5.308333035594e-07,6.7300065660405142e-05,8.2320557519431213e-05,0.00022359695383716879,0.0037922185736601697,0.0058591691807927046,0.0014636083626460039,0.040597565191810028,0.94879598026756273,4.7115134395229421e-05
